ANO_FOLHA;MES_FOLHA;MATRICULA;UnidadeGestora;UNIDADE_GESTORA_CODIGO;REMUNERACAO_TOTAL;CARGO;LOTACAO
2017;1;000000000000113;P. M. DE FLORES DO PIAUI;201081;968.07;AUX. ADMINISTRATIVO;ADMINISTRAÄ«O EFETIVOS
2017;1;000000000000113;P. M. DE BARRA D ALCANTARA;201019;2717.04;PROFESSOR (A);SEC.MUN. DE EDUCAÄ«O - DEPT¯ DE ENSINO - FUNDEB 60
2017;1;000000000000113;P. M. DE SAO JOSE DO PIAUI;201197;1784.44;PROF. CLASSE SE;ENSINO FUNDAMENTAL 60%
2017;1;000000000000113;P. M. DE SIMOES;201209;1084.69;MERENDEIRA/ZELADORA - CLASSE A - NIVEL IV;FUNDEB 40%
2017;1;000000000000113;P. M. DE ITAINOPOLIS;201098;1171.25;ZELADORA A/7;SERVIÄOS GERAIS F. 14- 40% EFETIVO
2017;1;000000000000113;P. M. DE BOM JESUS;201031;3471.47;PROFESSOR(A) CLASSE C. NIVEL IV 40HS;SEC. EDUCAÄ«O - PROFESSORES I-60% FU
2017;1;000000000000113;P. M. DE CARACOL;201052;1116.27;VIGIA;FUNDEB 40%
2017;1;000000000000113;P. M. DE CAJUEIRO DA PRAIA;201041;1218.1;MOTORISTA;SEC. DE EDUCAÄ«O - EFETIVOS
2017;1;000000000000114;P. M. DE AGUA BRANCA;201003;3611.1;PROFESSOR (A);11-FUNDEB 60%-POSTERIOR 01/01/2008
2017;1;000000000000114;P. M. DE SAO JOAO DO ARRAIAL;201193;2124.09;PROFESSOR CLASSE C;PROFESSORES EDUCAÄ«O BASICA - FUNDEB / SEMEC
2017;1;000000000000148;P. M. DE JUREMA;201111;1521.59;VIGIA;FUNDO MUNICIPAL DE SAUDE - FMS
2017;1;000000000000148;P. M. DE ITAINOPOLIS;201098;2643.62;PROFESSOR A NIVEL 4 40HRS;PROFESSORES DA EDUCAÄ«O F. 10- 60% EFETIVO
2017;1;000000000000148;P. M. DE FLORESTA DO PIAUI;201082;937;AUXILIAR DE SERVIÄOS GERAIS;SETOR: ADMINISTRACAO E RH
2017;1;000000000000148;P. M. DE JULIO BORGES;201110;1264.95;VIGIA;FUNDEB 40 %
2017;1;000000000000148;P. M. DE SAO MIGUEL DA BAIXA GRANDE;201201;1454.56;PROFESSOR C-II 20H SMBG;FUNDEB 60% - PROFESSORES
2017;1;000000000000148;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;1374.27;AUXILIAR DE SERVIÄOS GERAIS;FUNDEB - 40%
2017;1;000000000000149;P. M. DE ITAUEIRA;201099;1755.69;PROFESSOR NIVEL C-II;PROFESSOR ENSINO FUNDAMENTAL I
2017;1;000000000000149;P. M. DE MARCOS PARENTE;201124;2700;SECRETARIO (A);SECRETARIO (A)
2017;1;000000000000149;FUNDO PREVIDENCIARIO DE PEDRO II;301157;937;APOSENTADOS;APOSENTADOS
2017;1;000000000000149;P. M. DE SAO JULIAO;201198;2446.1;AUX. DE EMFERMAGEM;FMS - EFETIVOS
2017;1;000000000000149;P. M. DE UNIAO;201216;1217.87;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000150;P. M. DE FLORES DO PIAUI;201081;1551.69;PROFESSOR (A) SL 20 H;FUNDEB 60%
2017;1;000000000000150;P. M. DE QUEIMADA NOVA;201167;937;GERENTE;SEC. DE TRANSP. SERV. PUBLICO\CARGOS COMISSIONADOS
2017;1;000000000000150;P. M. DE JUREMA;201111;1420.79;AUX. DE ENFERMAGEM;FUNDO MUNICIPAL DE SAUDE - FMS
2017;1;000000000000150;P. M. DE CARACOL;201052;1078;MERENDEIRA/ZELADOR (A);FUNDEB 40%
2017;1;000000000000150;P. M. DE SANTO ANTONIO DE LISBOA;201180;1216.8;AGENTE COMUNITARIO DE SAUDE - ACS;ESTRATEGIA SAUDE DA FAMILIA (ESF/PSF)
2017;1;000000000000150;P. M. DE SAO JOSE DO PIAUI;201197;993.22;AOS A;AOS - ED. INFANTIL 40%
2017;1;000000000000150;P. M. DE AROAZES;201013;2222.36;PROF. CLASSE B NIVEL IV/40H;FUNDEB 60%
2017;1;000000000000150;P. M. DE SANTA CRUZ DO PIAUI;201174;937;AUXILIAR DE SERVIÄOS GERAIS;FUNDEB 40%
2017;1;000000000000150;P. M. DE CAMPINAS DO PIAUI;201043;3681.9;ENFERMEIRO(A);PSF
2017;1;000000000000150;P. M. DE PARNAGUA;201150;3374.35;PROFESSOR CLASSE C;SME - PROFESSOR - FUNDEB 60%
2017;1;000000000000150;P. M. DE ELIZEU MARTINS;201078;1120.95;AUX.DE SERVICOS GERAIS;UNIDADE MISTA DE SAUDE
2017;1;000000000000151;P. M. DE ESPERANTINA;201079;1017;PROF. CLASSE A;P.M.ESPERANTINA- APOSENTADOS E PENSION DO TESOURO
2017;1;000000000000151;P. M. DE UNIAO;201216;3125.06;PROF CLASSE B NIVEL II;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000151;P. M. DE LANDRI SALES;201118;3181.92;PROFESSORA CLASSE A;SEC MUN DE EDUCACAO - FUNDEB 60%
2017;1;000000000000151;P. M. DE CALDEIRAO GRANDE DO PIAUI;201042;4778.17;PROFESSOR(A);PROFESSOR EDUCAÄ«O INFANTIL
2017;1;000000000000151;P. M. DE JULIO BORGES;201110;1495;AUX. ADMINISTRATIVO;FUNDEB 40 %
2017;1;000000000000151;P. M. DE ITAUEIRA;201099;1755.69;PROFESSOR NIVEL C-II;PROFESSOR EJA
2017;1;000000000000152;P. M. DE PADRE MARCOS;201144;2643.62;PROFESSOR SL 40H;SME- DEPTOR ENSINO FUNDEB 60% I
2017;1;000000000000152;P. M. DE SANTA CRUZ DO PIAUI;201174;1188.4;PROFESSOR;FUNDEB 60%
2017;1;000000000000152;P. M. DE SAO JOSE DO PIAUI;201197;993.22;AOS A;ENSINO FUNDAMENTAL 40%
2017;1;000000000000152;P. M. DE MASSAPE DO PIAUI;201125;3092.98;PROFESSOR CLASSE. C;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB60
2017;1;000000000000152;P. M. DE FLORESTA DO PIAUI;201082;1318.2;AGENTE DE SAUDE;SETOR: SAUDE
2017;1;000000000000152;P. M. DE LANDRI SALES;201118;1603.24;PROFESSOR CLASSE A 3;SEC MUN DE EDUCACAO - FUNDEB 60%
2017;1;000000000000152;P. M. DE ITAINOPOLIS;201098;3997.16;PROFESSOR C NIVEL 4 40HRS;PROFESSORES DA EDUCAÄ«O F. 10- 60% EFETIVO
2017;1;000000000000152;P. M. DE SAO MIGUEL DO TAPUIO;201203;1284.05;VIGIA;SERVIDORES EFETIVOS
2017;1;000000000000153;P. M. DE CANAVIEIRA;201048;2806.97;PROF SE II;FUNDEB 60%
2017;1;000000000000153;P. M. DE SANTA CRUZ DO PIAUI;201174;1219.47;PROFESSOR;FUNDEB 60%
2017;1;000000000000153;P. M. DE COCAL DOS ALVES;201059;937;CONSELHEIRO;SEC DE ASS SOCIAL.CIDADANIA. HAB EMPREE E TRABALHO
2017;1;000000000000153;P. M. DE COCAL;201057;937;VARREDORA;SECRETARIA MUNICIPAL DE OBRAS E ENGENHARIA
2017;1;000000000000153;P. M. DE DEMERVAL LOBAO;201072;3697.86;PROF. CLA B-V;SEC. MUN. DE EDUCACAO-FUNDEB/60%(EFET.) ENS. FUNDA
2017;1;000000000000153;P. M. DE CARAUBAS DO PIAUI;201053;1275.07;MOTORISTA;ADMINISTRACAO
2017;1;000000000000153;P. M. DE AROAZES;201013;2466.81;PROF. CLASSE B NIVEL IV/40H;FUNDEB 60%
2017;1;000000000000153;P. M. DE ITAINOPOLIS;201098;1724.1;PROFESSOR C NIVEL 4 20 HRS;PROFESSORES DA EDUCAÄ«O F. 10- 60% EFETIVO
2017;1;000000000000154;P. M. DE BERTOLINIA;201027;2105.63;PROFESSOR D1;SECRETARIA MUNICIPAL DE EDUCACAO 60%
2017;1;000000000000154;P. M. DE SANTA CRUZ DO PIAUI;201174;1188.4;PROFESSOR;FUNDEB 60%
2017;1;000000000000154;P. M. DE SANTA CRUZ DOS MILAGRES;201175;1972.57;PROFESSOR CLASSE C;PROFESSOR CLASSE C
2017;1;000000000000154;P. M. DE MASSAPE DO PIAUI;201125;3092.98;PROFESSOR CLASSE. C;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB60
2017;1;000000000000155;P. M. DE ESPERANTINA;201079;1017;PROF. CLASSE A;P.M.ESPERANTINA- APOSENTADOS E PENSION DO TESOURO
2017;1;000000000000155;P. M. DE PARNAGUA;201150;3520.08;PROFESSOR CLASSE B;SME - PROFESSOR - FUNDEB 60%
2017;1;000000000000155;P. M. DE ITAINOPOLIS;201098;1139.69;ZELADOR A /4;SERVIÄOS GERAIS F. 14- 40% EFETIVO
2017;1;000000000000156;P. M. DE BONFIM DO PIAUI;201033;1282.87;AUXILIARES;SEC EDUCACAO CULTURA DESPORTO E LAZER-FUNDEB 40%
2017;1;000000000000156;P. M. DE QUEIMADA NOVA;201167;437.27;AGENTE DE ENDEMIAS;SECRETARIA DE SAÈDE\CONTRATOS\N÷VEL MêDIO
2017;1;000000000000156;P. M. DE FRANCINOPOLIS;201084;937;AUX. SERVICOS GERAIS;SEC.MUN.ADMINISTRACAO CLT
2017;1;000000000000157;P. M. DE PASSAGEM FRANCA DO PIAUI;201152;1592.9;TECNICO ENFERMAGEM;POSTOS DE SAUDE
2017;1;000000000000157;P. M. DE SAO JULIAO;201198;1616.33;MERENDEIRA;FUNDEB - 40%
2017;1;000000000000157;P. M. DE UNIAO;201216;4277.57;PROF CLASSE C NIVEL VI;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000157;P. M. DE SANTO ANTONIO DE LISBOA;201180;1278.94;AGENTE COMUNITARIO DE SAUDE - ACS;ESTRATEGIA SAUDE DA FAMILIA (ESF/PSF)
2017;1;000000000000157;P. M. DE SAO JOAO DO ARRAIAL;201193;1316.61;VIGIA;ADMINISTRATIVOS EFETIVOS - FUNDEB 2 / SEMEC
2017;1;000000000000157;P. M. DE CANAVIEIRA;201048;1226.32;PROF SL II;FUNDEB 60%
2017;1;000000000000157;P. M. DE CARACOL;201052;1140.14;MERENDEIRA/ZELADOR (A);FUNDEB 40%
2017;1;000000000000158;P. M. DE FLORES DO PIAUI;201081;1551.69;PROFESSOR (A) SL 20 H;FUNDEB 60%
2017;1;000000000000158;P. M. DE PADRE MARCOS;201144;1321.81;PROFESSOR SL 20H;SME- DEPTOR ENSINO FUNDEB 60% I
2017;1;000000000000159;P. M. DE RIO GRANDE DO PIAUI;201173;1470;ENFERMEIRO;HOSPITAL ANDRELINO RIBEIRO SOARES
2017;1;000000000000159;P. M. DE BONFIM DO PIAUI;201033;1500;NUTRICIONISTA;SEC EDUCACAO CULTURA DESPORTO E LAZER-FUNDEB 40%
2017;1;000000000000159;P. M. DE ITAUEIRA;201099;1175.5;VIGIA;EDUC. VIG. AUX . FUND 30
2017;1;000000000000159;P. M. DE ELESBAO VELOSO;201077;3270.27;PROFESSOR - E - V I I;FUNDEB 60% - 20 HORAS - II
2017;1;000000000000159;P. M. DE BERTOLINIA;201027;1323.54;PROFESSOR D1;SECRETARIA MUNICIPAL DE EDUCACAO 60%
2017;1;000000000000159;P. M. DE VARZEA BRANCA;201219;973.2;ELETRICISTA;SEC INFRAESTRUTURA - ELETRICISTAS
2017;1;000000000000159;P. M. DE JOAO COSTA;201105;1147.34;AUX DE SERVIÄOS GERAIS;EDUCAÄ«O 40%
2017;1;000000000000159;P. M. DE PARNAGUA;201150;983.85;AUXILIAR DE SERVIÄOS GERAIS;SME - AUX. SERVIÄOS GERAIS FUNDEB 40%
2017;1;000000000000159;P. M. DE SAO GONCALO DO GURGUEIA;201187;1096.4;Zelador(a);SEC. DE EDUCACAO - FUNDEB 40%
2017;1;000000000000159;P. M. DE COCAL;201057;1255.47;GARI;SECRETARIA MUNICIPAL DE OBRAS E ENGENHARIA
2017;1;000000000000160;P. M. DE COLONIA DO GURGUEIA;201061;1259.68;AGENTE ADMINISTRATIVO B NIVEL IV;SECRETARIA ADMINISTRACAO-COLONIA PREV
2017;1;000000000000160;P. M. DE NOVO SANTO ANTONIO;201141;1202.32;AGENTE ADMINISTRATIVO;SECRETARIA MUNICIPAL DE AGRICULTURA
2017;1;000000000000161;P. M. DE FLORES DO PIAUI;201081;1551.69;PROFESSOR (A) 20H;FUNDEB 60%
2017;1;000000000000161;P. M. DE RIACHO FRIO;201170;951.48;MERENDEIRA - ZELADORA;SECR MUN DE EDUCACAO -DEMAIS SERVIDORES FUNDE
2017;1;000000000000161;P. M. DE ANTONIO ALMEIDA;201012;1805.3;PROFESSOR(A) CLASSE SE 20H NIVEL III;FUNDEB 60%
2017;1;000000000000161;P. M. DE VARZEA BRANCA;201219;1394.8;MOTORISTA;MOTORISTAS
2017;1;000000000000161;P. M. DE IPIRANGA DO PIAUI;201096;968.07;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE EDUCAÄ«O
2017;1;000000000000161;P. M. DE SAO JULIAO;201198;1106.71;MERENDEIRA;FUNDEB - 40%
2017;1;000000000000161;P. M. DE LAGOA DO BARRO DO PIAUI;201114;4037.4;ENFERMEIRO(A);SECRETARIA MUNICIPAL DE SAÈDE
2017;1;000000000000161;P. M. DE SAO MIGUEL DA BAIXA GRANDE;201201;1132.85;PROFESSOR A-III 20H SMBG;FUNDEB 60% - PROFESSORES
2017;1;000000000000162;P. M. DE SANTA CRUZ DO PIAUI;201174;1219.47;PROFESSOR;FUNDEB 60%
2017;1;000000000000162;P. M. DE PADRE MARCOS;201144;1652.26;PROFESSOR SL 20H;SME- DEPTOR ENSINO FUNDEB 60% II
2017;1;000000000000162;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;APOSENTADO;APOSENTADOS
2017;1;000000000000162;P. M. DE SAO JOAO DO ARRAIAL;201193;1113.31;OPERADOR DE MICRO;ADMINISTRATIVOS EFETIVOS - FUNDEB / SEMEC
2017;1;000000000000162;P. M. DE AROAZES;201013;2622.36;PROF. CLASSE B NIVEL IV/40H;FUNDEB 60%
2017;1;000000000000162;P. M. DE CAMPINAS DO PIAUI;201043;1318.2;AGENTE COMUNITARIO DE SAUDE;EFETIVO
2017;1;000000000000163;P. M. DE TAMBORIL;201213;1706.86;PROF CLASSE SL 20 HS;DEP EDUC ENS FUNC-PROF PEDAG
2017;1;000000000000203;P. M. DE SANTA CRUZ DOS MILAGRES;201175;986.29;PROFESSOR CLASSE C;PROFESSOR CLASSE C
2017;1;000000000000203;P. M. DE PAJEU DO PIAUI;201146;1493.64;PROF CLASSE SL N IV;ENSINO FUNDAMENTAL
2017;1;000000000000203;P. M. DE CAMPINAS DO PIAUI;201043;1583.85;AUXILIAR ADMINISTRATIVO;ASS. SOCIAL - EFETIVO
2017;1;000000000000204;P. M. DE ITAINOPOLIS;201098;3333.26;PROFESSOR B NIVEL 4 40HRS;PROFESSORES DA EDUCAÄ«O F. 10- 60% EFETIVO
2017;1;000000000000204;P. M. DE PARNAGUA;201150;983.85;AUXILIAR DE SERVIÄOS GERAIS;SME - AUX. SERVIÄOS GERAIS FUNDEB 40%
2017;1;000000000000204;P. M. DE SAO GONCALO DO PIAUI;201188;2566.88;PROFESSOR NIVEL II N/HAB P‡S GRADUAÄ«O;SECRETARIA MUNICIPAL DE EDUCAÄ«O - FUNDEB 60% - EF
2017;1;000000000000204;P. M. DE SAO JULIAO;201198;1233.22;PROFESSOR(A) CLASSE B;FUNDEB 60%
2017;1;000000000000205;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;1110.53;APOSENTADO;APOSENTADOS
2017;1;000000000000205;P. M. DE SANTA CRUZ DOS MILAGRES;201175;1972.57;PROFESSOR CLASSE C;PROFESSOR CLASSE C
2017;1;000000000000205;P. M. DE SEBASTIAO BARROS;201206;3120.91;PROFESSOR CLASSE (A);SECRETARIA DE EDUCAÄ«O FUNDEB 60%
2017;1;000000000000205;P. M. DE RIO GRANDE DO PIAUI;201173;1100;SECRETARIO (A) EXECUTIVO;SEC. MUN. DE SAUDE
2017;1;000000000000206;P. M. DE PAVUSSU;201156;937;CONTROLADOR GERAL;DEPARTAMENTO DE CONTABILIDADE
2017;1;000000000000206;P. M. DE SAO JULIAO;201198;1388.04;PROFESSOR(A) CLASSE A;FUNDEB - 40%
2017;1;000000000000206;P. M. DE LANDRI SALES;201118;974.25;AUXILIAR DE SERVICOS GERAIS;SEC MUN DE EDUCACAO - FUNDEB 60% 3
2017;1;000000000000206;P. M. DE ESPERANTINA;201079;1771.62;AUXILIAR DE ENFERMAGEM;PROGRAMA DE SAÈDE DA FAMILIA -PSF
2017;1;000000000000206;P. M. DE SANTA CRUZ DOS MILAGRES;201175;1972.57;DIRETORA DAS ESCOLAS DO CAMPO;FUNDEB 40% COMISSIONADOS
2017;1;000000000000206;P. M. DE MURICI DOS PORTELAS;201135;1849.5;PROF C.SE-40HS-N.IV;EDUCACAO-FUNDEB 60% - EFETIVOS
2017;1;000000000000206;P. M. DE PADRE MARCOS;201144;3304.52;PROFESSOR SL 40H;SME- DEPTOR ENSINO FUNDEB 60% II
2017;1;000000000000207;P. M. DE IPIRANGA DO PIAUI;201096;3231.83;PROFESSOR(A) SEVII;SECRETARIA MUNICIPAL DE EDUCAÄ«O
2017;1;000000000000207;P. M. DE SAO RAIMUNDO NONATO;201205;1791.75;CONDUTOR DE VEICULOS;SAMU CONCURSADO DECIS«O JUDICIAL
2017;1;000000000000207;P. M. DE CANAVIEIRA;201048;1092.84;VIGIA;FUNDEB 40%
2017;1;000000000000208;P. M. DE LUIZ CORREIA;201119;1405.5;VIGIA;SEC. MUNIC. DE EDUCAÄ«O E CULTUR(ADM/VIGIA/ZELADOR
2017;1;000000000000208;CAMARA DE FLORIANO;101083;937;ASSESSOR EXTERNO DE GABINETE;ASSESSORES DE GABINETE
2017;1;000000000000209;P. M. DE MASSAPE DO PIAUI;201125;1030.7;AGENTE DE GEST«O PÈBLICA. CLASSE A. I;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB40
2017;1;000000000000209;P. M. DE PAVUSSU;201156;937;SECRETARIO EXECUTIVO SEC CULT;SECRETARIA MUNICIPAL DE ADMINISTRAÄ«O
2017;1;000000000000209;P. M. DE PASSAGEM FRANCA DO PIAUI;201152;2961.4;AUX SERVICOS GERAIS;ADMINISTRACAO
2017;1;000000000000209;P. M. DE TAMBORIL;201213;1337.5;AGENTE DE SAUDE;SEC MUN DE SAUDE-AGENTE DE SAUDE
2017;1;000000000000209;P. M. DE FLORES DO PIAUI;201081;1666.63;PROFESSOR (A) I-SE 20H;FUNDEB 60%
2017;1;000000000000209;P. M. DE VARZEA BRANCA;201219;937;ASSISTENTE DE ADMINISTRAÄ«O;GABINETE DO PREFEITO (COMISSIONADOS)
2017;1;000000000000209;P. M. DE ITAINOPOLIS;201098;3402.22;PROFESSOR C NIVEL 3 40HRS;PROFESSORES DA EDUCAÄ«O F. 10- 60% EFETIVO
2017;1;000000000000209;P. M. DE MURICI DOS PORTELAS;201135;3378.08;PROF C.SL-40HS-N.IV;EDUCACAO-FUNDEB 60% - EFETIVOS
2017;1;000000000000210;P. M. DE COCAL;201057;937;MERENDEIRA;FUNDEB 40 INTERIOR
2017;1;000000000000210;P. M. DE RIO GRANDE DO PIAUI;201173;1419.6;AGENTE ENDEMIAS;AG COMBATE ENDEMIAS
2017;1;000000000000210;P. M. DE ALVORADA DO GURGUEIA;201008;937;SECRETARIO ESCOLAR;SEC EDUCACAO SECRETARIOS ESCOLAR
2017;1;000000000000210;P. M. DE ESPERANTINA;201079;2500;FISCAL DE VIGIL. SANITARIA EFETIVOS;SECRETARIA MUNICIPAL DE SAUDE
2017;1;000000000000210;P. M. DE OEIRAS;201142;2513.27;Professor - A/III - 20h;203.06 - SEC. DE EDUCACAO/PROFESSORES 60%
2017;1;000000000000210;P. M. DE SAO JOAO DO ARRAIAL;201193;1033.04;AUXILIAR DE SERVIÄOS GERAIS;ADMINISTRATIVOS EFETIVOS - FUNDEB / SEMEC
2017;1;000000000000210;P. M. DE CANAVIEIRA;201048;1030.7;VIGIA;FUNDEB 40%
2017;1;000000000000210;P. M. DE SAO JULIAO;201198;937;Merendeira - Ensino Infantil;FUNDO MUN. DE SEG. SOCIAL - FMSS - APOSENTADOS
2017;1;000000000000210;P. M. DE SAO RAIMUNDO NONATO;201205;1650.95;AUXILIAR DE CONSUL DENTARIO;CONSULTORIO DENTARIO ( EFETIVO )
2017;1;000000000000211;P. M. DE CASTELO DO PIAUI;201055;3141.02;CH SET AUT DOC;SERVIDORES
2017;1;000000000000211;P. M. DE TAMBORIL;201213;1126.16;AUX. DE EMFERMAGEM;SEC MUN SAUDE
2017;1;000000000000212;P. M. DE LUIZ CORREIA;201119;5357.87;PROF. CL - SL / NI - VIII;SEC.EDUC.(PROF.)-Z.URBANA
2017;1;000000000000212;P. M. DE JULIO BORGES;201110;2120;NUTRICIONISTA;NUTRICIONISTA - EFETIVO
2017;1;000000000000212;P. M. DE MASSAPE DO PIAUI;201125;1311.25;AGENTE DE GEST«O PÈBLICA. CLASSE A. III;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB40
2017;1;000000000000148;P. M. DE BREJO DO PIAUI;201036;1077.55;AUX DE SERVICOS GERAIS;ADMINISTRATIVO FUNDEB 40%
2017;1;000000000000148;P. M. DE NOVO SANTO ANTONIO;201141;3295.61;PROFESSOR SE II - III 40h;FUNDEB 60%
2017;1;000000000000148;P. M. DE LAGOA DO BARRO DO PIAUI;201114;937;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE SAÈDE
2017;1;000000000000148;P. M. DE SANTO INACIO DO PIAUI;201182;1522.59;MOTORISTA;UMS - ROSALINA PASSOS
2017;1;000000000000149;P. M. DE MURICI DOS PORTELAS;201135;1108.62;Merendeiro(a);EDUCACAO - FUNDEB 40% - EFETIVOS
2017;1;000000000000149;P. M. DE ANTONIO ALMEIDA;201012;1971.8;CHEFE DA JUNTA DO S. MILITAR GF III;SEC.MUN.DE ADMINISTRAÄ«O. FINANÄAS E PLANEJAMENTO
2017;1;000000000000149;P. M. DE CARACOL;201052;1015.07;VIGIA;FUNDEB 40%
2017;1;000000000000149;P. M. DE ELIZEU MARTINS;201078;1308.51;AUX.DE SERVICOS GERAIS;SEC EDUCACAO AUX SUPORTE TECNICO
2017;1;000000000000149;P. M. DE SANTA CRUZ DOS MILAGRES;201175;1077.55;ATENDENTE;SAUDE ADMINISTRAÄ«O
2017;1;000000000000149;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;APOSENTADO;APOSENTADOS
2017;1;000000000000149;P. M. DE BARRA D ALCANTARA;201019;2515.76;PROFESSOR (A);SEC.MUN. DE EDUCAÄ«O - DEPT¯ DE ENSINO - FUNDEB 60
2017;1;000000000000149;P. M. DE ILHA GRANDE;201094;2590;PROFESSOR C B N 3 - 40Hs;EDUC. FUNDEB 60% EFETIVO
2017;1;000000000000150;P. M. DE PAES LANDIM;201145;1355.2;COORDENADORA DO CRAS;ASSISTENCIA SOCIAL
2017;1;000000000000150;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;1405.5;PENSIONISTA;PENSIONISTAS
2017;1;000000000000150;P. M. DE DEMERVAL LOBAO;201072;1344.4;AUX. DE ENFERMAGEM;SEC.MUN.DE SAUDE/MEDICOS/ENFERM/TEC.DE ENFREM./PSF
2017;1;000000000000150;P. M. DE MASSAPE DO PIAUI;201125;3092.98;PROFESSOR CLASSE. C;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB60
2017;1;000000000000150;P. M. DE OEIRAS;201142;1747.5;Professor - C/III - 20h;203.06 - SEC. DE EDUCACAO/PROFESSORES 60%
2017;1;000000000000150;P. M. DE FLORESTA DO PIAUI;201082;937;AUXILIAR DE SERVIÄOS GERAIS;SETOR: EDUCACAO 40%
2017;1;000000000000151;P. M. DE SANTA CRUZ DOS MILAGRES;201175;2186.7;DIRETOR DO POSTO DE SAUDE;SAUDE ADMINISTRAÄ«O
2017;1;000000000000151;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;APOSENTADO;APOSENTADOS
2017;1;000000000000151;P. M. DE UNIAO;201216;2604.22;PROF CLASSE B NIVEL II;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000151;P. M. DE PIRACURUCA;201162;6760.5;PROF CLB N VIII;DEPARTAMENTO DE ENSINO 60%
2017;1;000000000000151;P. M. DE LANDRI SALES;201118;1530.16;PROFESSORA CLASSE A;SEC MUN DE EDUCACAO - FUNDEB 60%
2017;1;000000000000151;P. M. DE MASSAPE DO PIAUI;201125;3092.98;PROFESSOR CLASSE. C;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB60
2017;1;000000000000151;P. M. DE LAGOA DO BARRO DO PIAUI;201114;2707;PROFESSOR(A) CLASSE BII;FUNDEB - MAGISTERIO
2017;1;000000000000152;P. M. DE ELIZEU MARTINS;201078;1058.81;AUX.DE SERVICOS GERAIS;SEC. MUNICIPAL DE ADMINISTRACA
2017;1;000000000000152;P. M. DE MONTE ALEGRE DO PIAUI;201132;1218.1;ZELADORA/MERENDEIRA;40% - Z R - U. ES. / EFETIVO
2017;1;000000000000152;P. M. DE RIO GRANDE DO PIAUI;201173;3800;MEDICO;PSF-PROGRAMA SAUDE DA FAMILIA
2017;1;000000000000152;P. M. DE SANTO INACIO DO PIAUI;201182;1058.88;VIGIA;UMS - ROSALINA PASSOS
2017;1;000000000000152;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;APOSENTADO;APOSENTADOS
2017;1;000000000000152;P. M. DE RIACHO FRIO;201170;951.48;MERENDEIRA - ZELADORA;SECR MUN DE EDUCACAO -DEMAIS SERVIDORES FUNDE
2017;1;000000000000152;P. M. DE JUREMA;201111;1249.17;COZINHEIRO;FUNDO MUNICIPAL DE SAUDE - FMS
2017;1;000000000000152;P. M. DE SANTO ANTONIO DE LISBOA;201180;1216.8;AGENTE COMUNITARIO DE SAUDE - ACS;ESTRATEGIA SAUDE DA FAMILIA (ESF/PSF)
2017;1;000000000000153;P. M. DE SANTO INACIO DO PIAUI;201182;1002.59;AUX. DE SERV. GER.;UMS - ROSALINA PASSOS
2017;1;000000000000153;P. M. DE MASSAPE DO PIAUI;201125;3092.98;PROFESSOR CLASSE. C;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB60
2017;1;000000000000153;P. M. DE COLONIA DO GURGUEIA;201061;4297.99;PEDAGOGO C NIVEL III 40H;SEC.MUNIC.DA EDUCACAO 60%
2017;1;000000000000153;P. M. DE CAPITAO DE CAMPOS;201050;3355.98;PROF CLASSE B - NIVEL III - 40HS;FUNDEB 60%
2017;1;000000000000153;P. M. DE BREJO DO PIAUI;201036;1030.7;AUX DE SERVICOS GERAIS;ADMINISTRATIVO FUNDEB 40%
2017;1;000000000000153;P. M. DE BERTOLINIA;201027;1234.27;PROFESSOR D1;SECRETARIA MUNICIPAL DE EDUCACAO 60%
2017;1;000000000000154;P. M. DE JULIO BORGES;201110;1077.55;SERVENTE;FUNDEB 40 %
2017;1;000000000000154;P. M. DE MIGUEL ALVES;201127;937;MERENDEIRO(A);FUNDEB 40%
2017;1;000000000000154;P. M. DE JARDIM DO MULATO;201102;1452.35;MOTORISTA;SEC. MUN. DE SAÈDE - SERVIDORES EFETIVOS
